,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,junction,tunnel,ref,access,service,bridge,width
3908,30392012,True,Rue Reper-Vreven - Reper-Vrevenstraat,residential,30,36.353,"LINESTRING (4.3415342 50.8906032, 4.3410172 50.8906261)",,,,,,,,
3909,931407204,False,Rue Stevens-Delannoy - Stevens-Delannoystraat,residential,30,34.85,"LINESTRING (4.3415342 50.8906032, 4.3415302 50.8902898)",,,,,,,,
3910,29024412,True,Rue Félix Sterckx - Félix Sterckxstraat,residential,30,32.859,"LINESTRING (4.3410172 50.8906261, 4.3410214 50.8906008, 4.3410288 50.8905751, 4.3410428 50.8905469, 4.3411742 50.8904026, 4.3412155 50.8903623)",,,,,,,,
3911,38790353,True,Rue du Heysel - Heizelstraat,residential,30,226.648,"LINESTRING (4.3397841 50.8912411, 4.3397167 50.8912351, 4.3396954 50.8912332, 4.3396197 50.8912293, 4.3395575 50.8912316, 4.339519 50.8912347, 4.3394889 50.8912391, 4.3394467 50.8912466, 4.3387566 50.8913795, 4.3386645 50.891394, 4.3385793 50.891404, 4.3384732 50.8914138, 4.3382435 50.8914265, 4.3381607 50.8914311, 4.3380579 50.8914289, 4.3379701 50.8914207, 4.3378868 50.8914038, 4.3377968 50.8913744, 4.3377543 50.8913563, 4.3377119 50.8913339, 4.3376699 50.89131, 4.337637 50.8912839, 4.3375997 50.8912453, 4.3375806 50.8912124, 4.3375589 50.8911562, 4.3375083 50.8910105, 4.3374731 50.8909202, 4.3373755 50.8906973)",,,,,,,,
3912,327594406,True,Rue du Heysel - Heizelstraat,residential,30,245.061,"LINESTRING (4.3397841 50.8912411, 4.3417214 50.8913975, 4.3418781 50.8914102, 4.342022 50.8914223, 4.3420762 50.8914227, 4.3421249 50.891421, 4.3422296 50.8914092, 4.3422832 50.8914005, 4.3424137 50.8913686, 4.3424339 50.891363, 4.3426508 50.8913026, 4.3431758 50.8911566)",,,,,,,,
3913,31012660,True,Avenue de la Reine - Koninginnelaan,secondary,50,41.682,"LINESTRING (4.3601551 50.8723989, 4.3601746 50.8723005, 4.3602323 50.8721964, 4.3602491 50.8721415, 4.3602601 50.8720477, 4.3602616 50.8720323)",2,,,,,,,
3914,32761776,True,Avenue de la Reine - Koninginnelaan,secondary,50,37.722,"LINESTRING (4.3601551 50.8723989, 4.3602784 50.8722656, 4.3603461 50.8722005, 4.3604263 50.8721697, 4.3604987 50.8721557)",3,,,N277,,,,
3915,238862371,True,Allée Verte - Groendreef,primary,50,34.14,"LINESTRING (4.3597469 50.8707886, 4.3598724 50.8708599, 4.3600765 50.8710135)",2,,,N201,,,,
3916,984255087,True,Avenue de la Reine - Koninginnelaan,service,50,5.38,"LINESTRING (4.3605497 50.8722365, 4.3605245 50.8722822)",,,,,no,,,
3917,984255086,True,Square Jules De Trooz - Jules De Troozsquare,primary,50,9.702,"LINESTRING (4.3605497 50.8722365, 4.3605408 50.8722141, 4.3604987 50.8721557)",2,,,N201,,,,
3918,123488635,True,Avenue de la Reine - Koninginnelaan,secondary,50,11.059,"LINESTRING (4.3603735 50.8724967, 4.360344 50.8725066, 4.3602341 50.8725431)",1,,,,,,,
3919,"[584779784, 584779786, 984255084]",True,Avenue de la Reine - Koninginnelaan,service,50,110.362,"LINESTRING (4.3603735 50.8724967, 4.3601381 50.8728261, 4.3598586 50.873215, 4.3597471 50.87337, 4.3597236 50.8734005)",,,,,no,,yes,
3920,13223231,True,Avenue Houba-de Strooper - Houba-de Strooperlaan,secondary,50,53.315,"LINESTRING (4.3430073 50.8852092, 4.3434811 50.8848343)",,,,,,,,
3921,29024528,True,Rue Pierre Strauwen - Pierre Strauwenstraat,residential,30,132.244,"LINESTRING (4.3430073 50.8852092, 4.3429 50.8851575, 4.341899 50.8843386, 4.3418809 50.8843237, 4.3418577 50.8842746)",,,,,,,,
3922,"[931388552, 931388542, 29024398]",True,Rue Emile Wauters - Emile Wautersstraat,residential,30,237.108,"LINESTRING (4.3428285 50.8884039, 4.3428326 50.8884714, 4.3428347 50.8885314, 4.342844 50.8888413, 4.3428475 50.8888746, 4.3429722 50.8894382, 4.3430091 50.8896045, 4.3430674 50.8898564, 4.3431887 50.8903799, 4.3432044 50.8904478, 4.3432145 50.8904827, 4.3432277 50.8905185)",,,,,,,,
3923,"[931407200, 931388554, 27417054]",False,Rue du Cloître - Kloosterstraat,unclassified,30,93.23,"LINESTRING (4.3428285 50.8884039, 4.3427057 50.8883998, 4.3426523 50.888398, 4.3416701 50.8883655, 4.3415932 50.8883629, 4.3415012 50.8883605)",,,,,,,,
3924,"[931388553, 931388554, 930746980]",False,Rue du Cloître - Kloosterstraat,unclassified,30,121.153,"LINESTRING (4.3428285 50.8884039, 4.342941 50.8884077, 4.3430193 50.8884098, 4.3444021 50.8884455, 4.3444255 50.8884446, 4.3444505 50.8884416, 4.3444722 50.888438, 4.3445503 50.8884248)",,,,,,,,
3925,72526237,False,Rue du Heysel - Heizelstraat,service,,138.307,"LINESTRING (4.3433913 50.8910999, 4.3434639 50.8910813, 4.3435598 50.8910659, 4.3444026 50.8908456, 4.3445747 50.8908025, 4.3446265 50.8907886, 4.344677 50.8907723, 4.344736 50.8907521, 4.3447785 50.8907326, 4.3448185 50.8907132, 4.3449726 50.8906337, 4.34506 50.8905974, 4.3450839 50.8905866, 4.3451209 50.8905768, 4.3451593 50.8905684)",,,,,no,,,
3926,"[822547260, 931491892]",False,Rue du Heysel - Heizelstraat,residential,30,16.383,"LINESTRING (4.3433913 50.8910999, 4.3432934 50.8911236, 4.343252 50.8911352, 4.3431758 50.8911566)",,,,,,,,
3927,"[931388539, 931388540]",False,Place Saint-Lambert - Sint-Lambertusplein,residential,30,65.65899999999999,"LINESTRING (4.3433913 50.8910999, 4.3433712 50.8910279, 4.3432642 50.8906481, 4.3432475 50.8905887, 4.3432277 50.8905185)",,,,,,,,
3928,932924188,True,Rue du Cloître - Kloosterstraat,residential,30,8.365,"LINESTRING (4.339294 50.8881573, 4.3393886 50.8882031)",,,,,,,,
3929,28593121,True,Avenue Houba-de Strooper - Houba-de Strooperlaan,primary,50,214.945,"LINESTRING (4.339294 50.8881573, 4.3394595 50.8880278, 4.3395192 50.887981, 4.3398191 50.8877557, 4.340371 50.887321, 4.3410617 50.8867713, 4.3412134 50.8866506)",,,,,,,,
3930,104991512,True,Rue Ernest Salu - Ernest Salustraat,residential,30,150.936,"LINESTRING (4.339294 50.8881573, 4.3391766 50.8881003, 4.339165 50.8880853, 4.3391594 50.8880694, 4.3389016 50.886953, 4.3388646 50.8868529)",,,,,,,,
3931,5229853,False,Rue Théophile De Baisieux - Théophile De Baisieuxstraat,residential,30,74.908,"LINESTRING (4.3364267 50.8875846, 4.336428 50.8875, 4.3364276 50.887165, 4.3364056 50.8869754, 4.3363737 50.8869147)",,,,,,,,
3932,5229853,False,Rue Théophile De Baisieux - Théophile De Baisieuxstraat,residential,30,118.598,"LINESTRING (4.3364267 50.8875846, 4.3364254 50.8876693, 4.336416 50.8884527, 4.3364979 50.8886443)",,,,,,,,
3933,29024412,True,Rue Félix Sterckx - Félix Sterckxstraat,residential,30,24.351,"LINESTRING (4.3412155 50.8903623, 4.3412553 50.8903367, 4.3412974 50.8903181, 4.3413469 50.8903053, 4.3414021 50.8902968, 4.3414713 50.8902923, 4.3415302 50.8902898)",,,,,,,,
3934,"[95388484, 932924199, 932924200, 932924201, 932924202]",True,Rue Félix Sterckx - Félix Sterckxstraat,residential,30,246.974,"LINESTRING (4.3412155 50.8903623, 4.3411478 50.890293, 4.3406991 50.8898306, 4.3406503 50.8897803, 4.3406019 50.8897306, 4.3399055 50.8890169, 4.3398488 50.8889588, 4.3397893 50.8888986, 4.3393671 50.8884719)",,,,,,,,
3935,931407204,False,Rue Stevens-Delannoy - Stevens-Delannoystraat,residential,30,34.85,"LINESTRING (4.3415302 50.8902898, 4.3415342 50.8906032)",,,,,,,,
3936,931407204,False,Rue Stevens-Delannoy - Stevens-Delannoystraat,residential,30,2.558,"LINESTRING (4.3415302 50.8902898, 4.3415296 50.8902668)",,,,,,,,
3937,30392041,True,Rue Reper-Vreven - Reper-Vrevenstraat,residential,30,79.83800000000001,"LINESTRING (4.3398984 50.8905036, 4.3408429 50.8906234, 4.3409046 50.890628, 4.3409589 50.8906282, 4.3410172 50.8906261)",,,,,,,,
3938,"[29024416, 931491875]",True,Rue du Sansonnet - Spreeuwstraat,residential,30,82.39800000000001,"LINESTRING (4.3398984 50.8905036, 4.33989 50.8905597, 4.3398839 50.8905998, 4.3397906 50.8911989, 4.3397841 50.8912411)",,,,,,,,
3939,29024423,True,Square Clémentine - Clementinasquare,tertiary,30,31.388,"LINESTRING (4.3440118 50.8849895, 4.3439478 50.8849625, 4.3438767 50.8849407, 4.3437574 50.8849082, 4.3437312 50.8849011, 4.3436092 50.8848678)",1,,,,,,,
3940,104991508,False,Rue de Laubespin - de Laubespinstraat,residential,30,170.927,"LINESTRING (4.3388646 50.8868529, 4.3389805 50.8868381, 4.3408862 50.8865714, 4.3409384 50.8865653, 4.3409926 50.8865667, 4.3410527 50.8865819, 4.3411129 50.8866046, 4.3412134 50.8866506)",,,,,,,,
3941,104991508,False,Rue de Laubespin - de Laubespinstraat,residential,30,177.337,"LINESTRING (4.3388646 50.8868529, 4.3387718 50.8868647, 4.3378969 50.8869976, 4.3376327 50.8870115, 4.3370964 50.8869717, 4.3364848 50.8869249, 4.3363737 50.8869147)",,,,,,,,
3942,"[224274552, 29024428]",True,Rue Ernest Salu - Ernest Salustraat,residential,30,173.785,"LINESTRING (4.3383593 50.8845573, 4.3383562 50.8846566, 4.3383611 50.8846779, 4.3384014 50.8848535, 4.3386926 50.8861047)",,,,,,,,
3943,31425511,False,Boulevard de Smet de Naeyer - de Smet de Naeyerlaan,secondary,30,16.164,"LINESTRING (4.3383593 50.8845573, 4.338374 50.8845083, 4.3383916 50.8844523, 4.3384156 50.884417)",,,,,,,,
3944,224274552,True,Rue Ernest Salu - Ernest Salustraat,residential,30,84.101,"LINESTRING (4.3386926 50.8861047, 4.3388375 50.8867797, 4.3388646 50.8868529)",,,,,,,,
3945,29024525,False,Rue Jean Heymans - Jean Heymansstraat,residential,30,124.924,"LINESTRING (4.3407731 50.8842441, 4.3407525 50.8842975, 4.3407449 50.8843172, 4.3403712 50.885286, 4.3403592 50.8853182, 4.3403526 50.8853358)",,,,,,,,
3946,415302361,True,Square Prince Léopold - Prins Leopoldsquare,residential,30,74.38199999999999,"LINESTRING (4.3407731 50.8842441, 4.3406589 50.8842218, 4.3403846 50.8841552, 4.3400896 50.8840569, 4.3399245 50.8839862, 4.3398276 50.8839487)",,,,,,,,
3947,507818868,True,Square Prince Léopold - Prins Leopoldsquare,residential,30,76.60399999999998,"LINESTRING (4.3418577 50.8842746, 4.3417581 50.8842802, 4.3414467 50.8842941, 4.3410924 50.8842816, 4.3408868 50.8842604, 4.3407731 50.8842441)",,,,,,,,
3948,507818868,True,Square Prince Léopold - Prins Leopoldsquare,residential,30,68.646,"LINESTRING (4.3425473 50.8838841, 4.3425352 50.8839158, 4.3425089 50.8839509, 4.3424517 50.8840186, 4.3423934 50.8840757, 4.3423178 50.8841294, 4.342251 50.8841697, 4.3421413 50.8842126, 4.3419837 50.8842532, 4.3418577 50.8842746)",,,,,,,,
3949,"[907798473, 29024527]",False,Rue Alphonse Wauters - Alphonse Wautersstraat,residential,30,76.981,"LINESTRING (4.3425473 50.8838841, 4.3426169 50.8838946, 4.342647 50.8838994, 4.3435067 50.8840379, 4.3436108 50.8840547)",,,,,,,,
3950,29024512,True,Square Prince Léopold - Prins Leopoldsquare,residential,30,65.422,"LINESTRING (4.3422631 50.8833504, 4.3423569 50.8834128, 4.3424425 50.8834934, 4.3425158 50.8835925, 4.3425546 50.8836795, 4.3425638 50.8837448, 4.3425611 50.8838171, 4.342558 50.8838494, 4.3425473 50.8838841)",,,,,,,,
3951,29024590,False,Rue Charles Ramaekers - Charles Ramaekersstraat,residential,30,100.795,"LINESTRING (4.3422631 50.8833504, 4.3423144 50.8833211, 4.3423446 50.8833096, 4.3435782 50.8829921)",,,,,,,,
3952,415302362,True,Square Prince Léopold - Prins Leopoldsquare,residential,30,71.099,"LINESTRING (4.3402399 50.8830273, 4.340396 50.8830213, 4.3405824 50.8830115, 4.3408054 50.8830117, 4.3409974 50.8830283, 4.3411054 50.8830389, 4.3412469 50.8830556)",,,,,,,,
3953,415302362,True,Square Prince Léopold - Prins Leopoldsquare,residential,30,68.462,"LINESTRING (4.3395483 50.8834209, 4.3396091 50.8833416, 4.3396692 50.8832726, 4.339743 50.8832076, 4.3398253 50.8831527, 4.3399376 50.8831009, 4.3400574 50.8830619, 4.3401466 50.8830405, 4.3402399 50.8830273)",,,,,,,,
3954,29024525,False,Rue Jean Heymans - Jean Heymansstraat,residential,30,124.924,"LINESTRING (4.3403526 50.8853358, 4.3403592 50.8853182, 4.3403712 50.885286, 4.3407449 50.8843172, 4.3407525 50.8842975, 4.3407731 50.8842441)",,,,,,,,
3955,"[307647068, 13222671]",True,Boulevard de Smet de Naeyer - de Smet de Naeyerlaan,primary,30,137.866,"LINESTRING (4.3403526 50.8853358, 4.3413538 50.8858064, 4.3417579 50.8859963, 4.3418093 50.8860205, 4.3418369 50.8860334, 4.3419272 50.8860777)","['1', '2']",,,,,,,
3956,31426078,False,Square Clémentine - Clementinasquare,tertiary,30,9.952,"LINESTRING (4.3443265 50.8841586, 4.3444389 50.8842132)",,,,,,,,
3957,249374554,False,Rue Alphonse Wauters - Alphonse Wautersstraat,residential,30,51.527,"LINESTRING (4.3443265 50.8841586, 4.3441989 50.8841427, 4.3441661 50.8841385, 4.3436944 50.8840673, 4.3436108 50.8840547)",,,,,,,,
3958,"[26235974, 380246582]",True,"['Boulevard Émile Bockstael - Emile Bockstaellaan', 'Avenue Houba-de Strooper - Houba-de Strooperlaan']",secondary,50,51.642,"LINESTRING (4.3443265 50.8841586, 4.3443839 50.8841088, 4.3447934 50.8837997)",,,,,,,,
3959,29024590,False,Rue Charles Ramaekers - Charles Ramaekersstraat,residential,30,231.838,"LINESTRING (4.3435782 50.8829921, 4.3465197 50.882199, 4.3466165 50.882172)",,,,,,,,
3960,29024590,False,Rue Charles Ramaekers - Charles Ramaekersstraat,residential,30,100.795,"LINESTRING (4.3435782 50.8829921, 4.3423446 50.8833096, 4.3423144 50.8833211, 4.3422631 50.8833504)",,,,,,,,
3961,103024478,False,Rue Alfred Stevens - Alfred Stevensstraat,residential,30,106.538,"LINESTRING (4.3435782 50.8829921, 4.3434973 50.8828284, 4.3434468 50.8827332, 4.3431017 50.8820824)",,,,,,,,
3962,"[907798473, 29024527]",False,Rue Alphonse Wauters - Alphonse Wautersstraat,residential,30,76.981,"LINESTRING (4.3436108 50.8840547, 4.3435067 50.8840379, 4.342647 50.8838994, 4.3426169 50.8838946, 4.3425473 50.8838841)",,,,,,,,
3963,249374553,True,Rue Alfred Stevens - Alfred Stevensstraat,residential,30,118.343,"LINESTRING (4.3436108 50.8840547, 4.3435995 50.8840206, 4.3435894 50.8839903, 4.3435841 50.8839696, 4.3435782 50.8829921)",,,,,,,,
3964,249374554,False,Rue Alphonse Wauters - Alphonse Wautersstraat,residential,30,51.527,"LINESTRING (4.3436108 50.8840547, 4.3436944 50.8840673, 4.3441661 50.8841385, 4.3441989 50.8841427, 4.3443265 50.8841586)",,,,,,,,
3965,31420384,False,Rue du Champ de la Couronne - Kroonveldstraat,residential,30,177.172,"LINESTRING (4.3431162 50.8815881, 4.3432774 50.8815357, 4.3452943 50.8807821)",,,,,,,,
3966,"[116480533, 103024478]",False,Rue Alfred Stevens - Alfred Stevensstraat,"['residential', 'path']",30,52.843,"LINESTRING (4.3431162 50.8815881, 4.3432026 50.8814891, 4.3433507 50.8812719, 4.3433802 50.8812144, 4.3433169 50.8811627)",,,,,,,,
3967,103024478,False,Rue Alfred Stevens - Alfred Stevensstraat,residential,30,55.386,"LINESTRING (4.3431162 50.8815881, 4.3430751 50.881684, 4.3431017 50.8820824)",,,,,,,,
3968,31420384,False,Rue du Champ de la Couronne - Kroonveldstraat,residential,30,19.16,"LINESTRING (4.3452943 50.8807821, 4.3455315 50.8806967)",,,,,,,,
3969,31420384,False,Rue du Champ de la Couronne - Kroonveldstraat,residential,30,177.172,"LINESTRING (4.3452943 50.8807821, 4.3432774 50.8815357, 4.3431162 50.8815881)",,,,,,,,
3970,31422231,False,Rue des Chrysanthèmes - Chrysantenstraat,residential,30,45.777,"LINESTRING (4.3497485 50.882305, 4.3497427 50.8823285, 4.3497396 50.8823537, 4.3496945 50.8827152)",,,,,,,,
3971,"[814638925, 29024759]",True,Rue des Horticulteurs - Tuinbouwersstraat,residential,30,63.28,"LINESTRING (4.3497485 50.882305, 4.3498156 50.8823128, 4.349904 50.8823307, 4.3506039 50.8824841)",,,,,,,,
3972,"[925957992, 38802429]",False,Rue des Chrysanthèmes - Chrysantenstraat,residential,30,67.512,"LINESTRING (4.3497485 50.882305, 4.349769 50.8822557, 4.3497932 50.8821957, 4.3499385 50.8818821, 4.3500115 50.881721)",,,,,,,,
3973,"[814638928, 814638925, 814638926, 814638927]",True,Rue des Horticulteurs - Tuinbouwersstraat,residential,30,134.753,"LINESTRING (4.3478556 50.8821052, 4.347935 50.8821148, 4.3480658 50.8821294, 4.3481092 50.8821342, 4.3496436 50.882305, 4.3496988 50.8823039, 4.3497485 50.882305)",,,,,,,,
3974,26235974,True,Boulevard Émile Bockstael - Emile Bockstaellaan,secondary,50,55.404,"LINESTRING (4.3471187 50.8819677, 4.347191 50.8819034, 4.3472086 50.8818871, 4.3472586 50.8818394, 4.3472956 50.8818005, 4.3473326 50.8817595, 4.347367 50.8817184, 4.3473979 50.8816774, 4.3474322 50.8816165, 4.3474501 50.8815832, 4.3474798 50.881528)",,,,,,,,
3975,814638928,True,Rue des Horticulteurs - Tuinbouwersstraat,residential,30,25.511,"LINESTRING (4.3474985 50.8820619, 4.3478556 50.8821052)",,,,,,,,
3976,31421880,True,Rue des Horticulteurs - Tuinbouwersstraat,residential,30,19.493,"LINESTRING (4.3474985 50.8820619, 4.3473672 50.8820456, 4.3473389 50.8820416, 4.3472853 50.8820297, 4.3472323 50.8820145)",,,,,,,,
3977,29024647,True,Rue du Mont Saint-Alban - Sint-Albaansbergstraat,residential,30,201.2110000000001,"LINESTRING (4.3467565 50.8837731, 4.3467689 50.8837649, 4.3467815 50.8837535, 4.3467898 50.8837421, 4.3474218 50.8828073, 4.3474513 50.8827582, 4.3474735 50.8827134, 4.3474913 50.8826689, 4.3475033 50.8826287, 4.347514 50.8825852, 4.3475229 50.8825468, 4.3475288 50.8825073, 4.3475332 50.8824569, 4.3475348 50.8824108, 4.3475335 50.8823646, 4.3475315 50.8823155, 4.3475287 50.8822809, 4.3475247 50.8822511, 4.3475274 50.8822335, 4.3475252 50.8822117, 4.3475067 50.882112, 4.3474985 50.8820619)",,,,,,,,
3978,843559227,False,,service,,96.701,"LINESTRING (4.3467565 50.8837731, 4.3467885 50.8837972, 4.3467946 50.8838017, 4.346806 50.8838063, 4.3468177 50.8838087, 4.3468307 50.8838111, 4.3468445 50.883812, 4.3473521 50.8837851, 4.3473735 50.8837888, 4.3473917 50.8837968, 4.347405 50.883808, 4.3474117 50.8838213, 4.3473429 50.8841659, 4.3473417 50.8841729, 4.3473424 50.88418, 4.3473449 50.8841869, 4.3473613 50.8842387)",,,,,,,,
3979,41191505,False,Rue du Mont Saint-Alban - Sint-Albaansbergstraat,residential,30,9.38,"LINESTRING (4.3447934 50.8837997, 4.344921 50.8838249)",,,,,,,,
3980,26235974,True,Boulevard Émile Bockstael - Emile Bockstaellaan,secondary,50,221.635,"LINESTRING (4.3447934 50.8837997, 4.345763 50.8830398, 4.3466509 50.8823269, 4.3466775 50.8823057, 4.3467608 50.8822402)",,,,,,,,
3981,29024652,False,Rue de Ter Plast - Terplaststraat,residential,30,77.597,"LINESTRING (4.3460693 50.8815374, 4.347069 50.8812388)",,,,,,,,
3982,540439216,True,Rue du Siphon - Duikerstraat,residential,30,100.049,"LINESTRING (4.3460693 50.8815374, 4.3452943 50.8807821)",,,,,,,,
3983,103024478,False,Rue Alfred Stevens - Alfred Stevensstraat,residential,30,55.386,"LINESTRING (4.3431017 50.8820824, 4.3430751 50.881684, 4.3431162 50.8815881)",,,,,,,,
3984,103024478,False,Rue Alfred Stevens - Alfred Stevensstraat,residential,30,106.538,"LINESTRING (4.3431017 50.8820824, 4.3434468 50.8827332, 4.3434973 50.8828284, 4.3435782 50.8829921)",,,,,,,,
3985,540439217,True,Rue de Ter Plast - Terplaststraat,residential,30,148.01,"LINESTRING (4.3431017 50.8820824, 4.3431915 50.8820652, 4.3451257 50.8817068)",,,,,,,,
3986,29024664,False,Rue Fineau - Fineaustraat,residential,30,141.575,"LINESTRING (4.3445414 50.8796625, 4.3443071 50.8796875, 4.3427056 50.8797536, 4.3425306 50.8797608)",,,,,,,,
3987,31418572,False,Rue Fransman - Fransmanstraat,residential,30,78.523,"LINESTRING (4.3445414 50.8796625, 4.3447165 50.8795881, 4.3448841 50.8794482, 4.3449848 50.879288, 4.3450934 50.8790734)",,,,,,,,
3988,31418572,False,Rue Fransman - Fransmanstraat,residential,30,53.043,"LINESTRING (4.3445414 50.8796625, 4.3445904 50.8797758, 4.3443342 50.880097)",,,,,,,,
3989,29024676,False,Rue Ernest Vander Aa - Ernest Vander Aastraat,residential,30,123.566,"LINESTRING (4.3455315 50.8806967, 4.347069 50.8812388)",,,,,,,,
3990,31420384,False,Rue du Champ de la Couronne - Kroonveldstraat,residential,30,19.16,"LINESTRING (4.3455315 50.8806967, 4.3452943 50.8807821)",,,,,,,,
3991,40611887,True,Rue du Champ de la Couronne - Kroonveldstraat,residential,30,162.321,"LINESTRING (4.3455315 50.8806967, 4.3475115 50.8801992, 4.3475574 50.8801997, 4.3476939 50.8802014)",,,,,,,,
3992,29024652,False,Rue de Ter Plast - Terplaststraat,residential,30,77.597,"LINESTRING (4.347069 50.8812388, 4.3460693 50.8815374)",,,,,,,,
3993,29024676,False,Rue Ernest Vander Aa - Ernest Vander Aastraat,residential,30,123.566,"LINESTRING (4.347069 50.8812388, 4.3455315 50.8806967)",,,,,,,,
3994,29024652,False,Rue de Ter Plast - Terplaststraat,residential,30,31.518,"LINESTRING (4.347069 50.8812388, 4.3473209 50.8811739, 4.3473542 50.881167, 4.3474918 50.8811446)",,,,,,,,
3995,24826013,False,Boulevard Émile Bockstael - Emile Bockstaellaan,secondary,50,69.55,"LINESTRING (4.3476939 50.8802014, 4.3475941 50.8808237)",,,,,,,,
3996,24826013,False,Boulevard Émile Bockstael - Emile Bockstaellaan,secondary,50,26.108,"LINESTRING (4.3476939 50.8802014, 4.3477087 50.8801092, 4.3477314 50.8799678)",,,,,,,,
3997,587738727,True,Rue des Artistes - Kunstenaarsstraat,tertiary,30,60.998,"LINESTRING (4.3504596 50.8806379, 4.3503675 50.8805946, 4.3498951 50.8804985, 4.3497589 50.8804555, 4.3497065 50.8803974)",1,,,,,,,
3998,"[38802447, 647229839]",True,Rue des Artistes - Kunstenaarsstraat,tertiary,30,88.21000000000001,"LINESTRING (4.3504596 50.8806379, 4.3502569 50.8806342, 4.3496747 50.880574, 4.3495962 50.8805775, 4.3495373 50.8805847, 4.3494782 50.8805945, 4.3492322 50.8806563)",2,,,,,,,
3999,38802436,True,Rue Karel Bogaerd - Karel Bogaerdstraat,tertiary,30,44.677,"LINESTRING (4.3492322 50.8806563, 4.3493214 50.8805895, 4.3494159 50.8805238, 4.3495199 50.8804635, 4.3495599 50.8804419, 4.3496089 50.8804204, 4.3497065 50.8803974)",2,,,,,,,
4000,38802565,False,Rue Karel Bogaerd - Karel Bogaerdstraat,tertiary,30,97.62399999999998,"LINESTRING (4.3492322 50.8806563, 4.3489155 50.8808286, 4.3482236 50.8811926, 4.3481858 50.8812125, 4.3481671 50.8812212)",4,,,,,,,
4001,"[814638923, 103000371, 814638924]",False,Rue des Horticulteurs - Tuinbouwersstraat,residential,30,166.234,"LINESTRING (4.3517138 50.8827317, 4.3517734 50.8827472, 4.3518287 50.8827646, 4.351875 50.8827811, 4.3535588 50.8834825, 4.3536102 50.8835008, 4.3536503 50.8835124, 4.3536929 50.8835205, 4.3537176 50.8835221)",,,,,,,,
4002,"[814639041, 103000370]",True,Rue Médori - Médoristraat,residential,30,64.009,"LINESTRING (4.3517138 50.8827317, 4.3516828 50.8827522, 4.3516533 50.882777, 4.3516243 50.8828056, 4.3516009 50.8828344, 4.3515801 50.8828638, 4.3513545 50.8832566)",,,,,,,,
4003,"[102999576, 925961025, 814639042]",True,Rue Médori - Médoristraat,residential,30,92.771,"LINESTRING (4.3517138 50.8827317, 4.3517501 50.8827067, 4.3517696 50.8826939, 4.3517858 50.8826809, 4.3518046 50.8826621, 4.3518569 50.8826033, 4.3521933 50.8822708, 4.3522149 50.8822478, 4.352239 50.882222, 4.3522636 50.8821999, 4.352339 50.8821418, 4.3524072 50.8820903, 4.3524649 50.8820476)",,,,,,,,
4004,"[925957992, 38802429]",False,Rue des Chrysanthèmes - Chrysantenstraat,residential,30,67.512,"LINESTRING (4.3500115 50.881721, 4.3499385 50.8818821, 4.3497932 50.8821957, 4.349769 50.8822557, 4.3497485 50.882305)",,,,,,,,
4005,38802429,False,Rue des Chrysanthèmes - Chrysantenstraat,residential,30,92.361,"LINESTRING (4.3500115 50.881721, 4.350099 50.8815231, 4.3501138 50.8814937, 4.3501317 50.8814759, 4.3501601 50.8814568, 4.3501851 50.8814418, 4.350204 50.8814189, 4.3502514 50.8813056, 4.3504062 50.880936)",,,,,,,,
4006,"[925961027, 103000367]",False,Rue de Vrière - de Vrièrestraat,residential,30,62.572,"LINESTRING (4.3524649 50.8820476, 4.3524905 50.8820641, 4.3525192 50.8820791, 4.3525502 50.882093, 4.3526063 50.8821158, 4.3532192 50.882346)",,,,,,,,
4007,"[926239408, 925961028, 103000372]",True,Rue de Vrière - de Vrièrestraat,residential,30,95.17399999999999,"LINESTRING (4.3524649 50.8820476, 4.3524356 50.8820272, 4.352406 50.8820075, 4.3523636 50.8819803, 4.3520584 50.8817958, 4.3519461 50.8817324, 4.3518819 50.8817048, 4.3518129 50.8816782, 4.3517434 50.8816577, 4.351674 50.8816413, 4.3515318 50.8816166, 4.3514653 50.8816052, 4.3513567 50.8815929)",,,,,,,,
4008,3517239,False,Avenue des Robiniers - Witte-Acacialaan,tertiary,30,210.621,"LINESTRING (4.350226 50.886295, 4.35027 50.8863106, 4.3503212 50.8863266, 4.35037 50.88634, 4.350411 50.8863484, 4.3504638 50.8863559, 4.3507671 50.886398, 4.3510734 50.8864456, 4.3513319 50.8864926, 4.3514583 50.8865203, 4.3515827 50.8865505, 4.3516968 50.8865876, 4.3518251 50.8866368, 4.3519223 50.8866828, 4.3520135 50.8867308, 4.3521397 50.8868015, 4.3522623 50.8868758, 4.3525077 50.8870244, 4.3528005 50.8871817)",,,,,,,,
