,osmid,lanes,highway,junction,oneway,length,geometry,ref,name,maxspeed,service,bridge,tunnel,access,width
13944,218590338,,service,,False,66.477,"LINESTRING (4.4750418 50.4712209, 4.4746606 50.4717673)",,,,parking_aisle,,,,
13945,218590330,,service,,False,69.563,"LINESTRING (4.4752808 50.4712899, 4.4748455 50.4718508)",,,,parking_aisle,,,,
13946,218590338,,service,,False,18.573,"LINESTRING (4.4752808 50.4712899, 4.4750418 50.4712209)",,,,parking_aisle,,,,
13947,218590338,,service,,False,84.137,"LINESTRING (4.4752808 50.4712899, 4.4754688 50.4713441, 4.4750631 50.4719136)",,,,parking_aisle,,,,
13948,218590313,,service,,False,14.999,"LINESTRING (4.4732213 50.4713707, 4.4734139 50.471427)",,,,parking_aisle,,,,
13949,218590321,,service,,False,68.374,"LINESTRING (4.4732213 50.4713707, 4.4736248 50.470812)",,,,parking_aisle,,,,
13950,218590313,,service,,False,36.927,"LINESTRING (4.4732213 50.4713707, 4.4730132 50.4713098, 4.4731354 50.4711405)",,,,parking_aisle,,,,
13951,218590313,,service,,False,14.999,"LINESTRING (4.4734139 50.471427, 4.4732213 50.4713707)",,,,parking_aisle,,,,
13952,218590313,,service,,False,16.301,"LINESTRING (4.4734139 50.471427, 4.4736232 50.4714882)",,,,parking_aisle,,,,
13953,218590324,,service,,False,68.446,"LINESTRING (4.4734139 50.471427, 4.4738178 50.4708677)",,,,parking_aisle,,,,
13954,218590313,,service,,False,16.301,"LINESTRING (4.4736232 50.4714882, 4.4734139 50.471427)",,,,parking_aisle,,,,
13955,218590313,,service,,False,16.04,"LINESTRING (4.4736232 50.4714882, 4.4738291 50.4715485)",,,,parking_aisle,,,,
13956,218590323,,service,,False,68.534,"LINESTRING (4.4736232 50.4714882, 4.4740277 50.4709282)",,,,parking_aisle,,,,
13957,218590313,,service,,False,16.04,"LINESTRING (4.4738291 50.4715485, 4.4736232 50.4714882)",,,,parking_aisle,,,,
13958,218590313,,service,,False,15.638,"LINESTRING (4.4738291 50.4715485, 4.4740299 50.4716072)",,,,parking_aisle,,,,
13959,218590335,,service,,False,68.617,"LINESTRING (4.4738291 50.4715485, 4.474234 50.4709878)",,,,parking_aisle,,,,
13960,218590313,,service,,False,15.638,"LINESTRING (4.4740299 50.4716072, 4.4738291 50.4715485)",,,,parking_aisle,,,,
13961,218590313,,service,,False,16.166,"LINESTRING (4.4740299 50.4716072, 4.4742506 50.4716447)",,,,parking_aisle,,,,
13962,218590326,,service,,False,68.692,"LINESTRING (4.4740299 50.4716072, 4.4744353 50.4710459)",,,,parking_aisle,,,,
13963,218590313,,service,,False,16.166,"LINESTRING (4.4742506 50.4716447, 4.4740299 50.4716072)",,,,parking_aisle,,,,
13964,218590313,,service,,False,16.099,"LINESTRING (4.4742506 50.4716447, 4.4744558 50.4717072)",,,,parking_aisle,,,,
13965,218590332,,service,,False,66.045,"LINESTRING (4.4742506 50.4716447, 4.474643 50.4711058)",,,,parking_aisle,,,,
13966,218590313,,service,,False,16.099,"LINESTRING (4.4744558 50.4717072, 4.4742506 50.4716447)",,,,parking_aisle,,,,
13967,218590313,,service,,False,15.96,"LINESTRING (4.4744558 50.4717072, 4.4746606 50.4717673)",,,,parking_aisle,,,,
13968,218590317,,service,,False,66.373,"LINESTRING (4.4744558 50.4717072, 4.4748487 50.4711652)",,,,parking_aisle,,,,
13969,218590313,,service,,False,15.96,"LINESTRING (4.4746606 50.4717673, 4.4744558 50.4717072)",,,,parking_aisle,,,,
13970,218590338,,service,,False,66.477,"LINESTRING (4.4746606 50.4717673, 4.4750418 50.4712209)",,,,parking_aisle,,,,
13971,218590338,,service,,False,19.369,"LINESTRING (4.4746606 50.4717673, 4.4746361 50.4717904, 4.4748455 50.4718508)",,,,parking_aisle,,,,
13972,218590330,,service,,False,69.563,"LINESTRING (4.4748455 50.4718508, 4.4752808 50.4712899)",,,,parking_aisle,,,,
13973,218590338,,service,,False,16.909,"LINESTRING (4.4748455 50.4718508, 4.4750631 50.4719136)",,,,parking_aisle,,,,
13974,218590338,,service,,False,19.369,"LINESTRING (4.4748455 50.4718508, 4.4746361 50.4717904, 4.4746606 50.4717673)",,,,parking_aisle,,,,
13975,218590338,,service,,False,16.909,"LINESTRING (4.4750631 50.4719136, 4.4748455 50.4718508)",,,,parking_aisle,,,,
13976,218590338,,service,,False,84.137,"LINESTRING (4.4750631 50.4719136, 4.4754688 50.4713441, 4.4752808 50.4712899)",,,,parking_aisle,,,,
13977,217388152,,path,,False,30.73,"LINESTRING (4.456042 50.4173493, 4.4560164 50.4173518, 4.4559978 50.4172099, 4.4559375 50.4170989)",,,,,,,,
13978,845782823,2,tertiary_link,,True,12.912,"LINESTRING (4.4341497 50.4057931, 4.4341593 50.4057953, 4.4342285 50.4058257, 4.4343054 50.4058529)",R51a,Rue de Marchienne,50,,,,,
13979,223275964,,service,,False,92.528,"LINESTRING (4.3905006 50.414334, 4.3911465 50.4136108)",,,,driveway,,,,
13980,639161955,,service,,False,18.633,"LINESTRING (4.3905006 50.414334, 4.3902664 50.4142578)",,,,driveway,,,,
13981,639161955,,service,,False,18.039,"LINESTRING (4.3905006 50.414334, 4.3907234 50.4144125)",,,,driveway,,,,
13982,223275964,,service,,False,49.974,"LINESTRING (4.3905006 50.414334, 4.3903429 50.4145028, 4.3901391 50.4147199)",,,,driveway,,,,
13983,990854969,,path,,False,31.673,"LINESTRING (4.4008765 50.4038257, 4.4005895 50.4038876, 4.4004568 50.4038521)",,,,,,,,
13984,103460034,,residential,,False,43.352,"LINESTRING (4.3987647 50.404324, 4.3993235 50.4041654)",,Rue de l'Hôpital,,,,,,
13985,103460034,,residential,,False,39.412,"LINESTRING (4.3987647 50.404324, 4.3982567 50.4044682)",,Rue de l'Hôpital,,,,,,
13986,219995101,,service,,False,52.5,"LINESTRING (4.3987647 50.404324, 4.398954 50.4045905, 4.3987014 50.4046701)",,,,parking_aisle,,,,
13987,103460034,,residential,,False,39.412,"LINESTRING (4.3982567 50.4044682, 4.3987647 50.404324)",,Rue de l'Hôpital,,,,,,
13988,103460034,,residential,,False,16.25,"LINESTRING (4.3982567 50.4044682, 4.3980472 50.4045276)",,Rue de l'Hôpital,,,,,,
13989,219995101,,service,,False,52.244,"LINESTRING (4.3982567 50.4044682, 4.3984716 50.4047424, 4.3987014 50.4046701)",,,,parking_aisle,,,,
13990,219995100,,service,,False,22.958,"LINESTRING (4.3985696 50.4044815, 4.3987014 50.4046701)",,,,parking_aisle,,,,
13991,219995100,,service,,False,22.958,"LINESTRING (4.3987014 50.4046701, 4.3985696 50.4044815)",,,,parking_aisle,,,,
13992,219995101,,service,,False,52.5,"LINESTRING (4.3987014 50.4046701, 4.398954 50.4045905, 4.3987647 50.404324)",,,,parking_aisle,,,,
13993,219995101,,service,,False,52.244,"LINESTRING (4.3987014 50.4046701, 4.3984716 50.4047424, 4.3982567 50.4044682)",,,,parking_aisle,,,,
13994,219996119,,service,,False,31.913,"LINESTRING (4.3997404 50.4039341, 4.399732 50.4039212, 4.3997436 50.403894, 4.3997838 50.4038747, 4.3998308 50.4038758, 4.3998619 50.4038904, 4.3998775 50.4039163, 4.3998646 50.4039457, 4.3998302 50.4039627, 4.3998082 50.4039656, 4.3997944 50.4039652, 4.3997515 50.4039508, 4.3997404 50.4039341)",,,,parking_aisle,,,,
13995,219996119,,service,,False,31.913,"LINESTRING (4.3997404 50.4039341, 4.3997515 50.4039508, 4.3997944 50.4039652, 4.3998082 50.4039656, 4.3998302 50.4039627, 4.3998646 50.4039457, 4.3998775 50.4039163, 4.3998619 50.4038904, 4.3998308 50.4038758, 4.3997838 50.4038747, 4.3997436 50.403894, 4.399732 50.4039212, 4.3997404 50.4039341)",,,,parking_aisle,,,,
13996,219996120,,service,,False,44.395,"LINESTRING (4.3997404 50.4039341, 4.3997062 50.4039403, 4.3993693 50.404022, 4.3993569 50.4040911, 4.3993235 50.4041654)",,,,parking_aisle,,,,
13997,195271985,,residential,,True,23.712,"LINESTRING (4.3957436 50.4053513, 4.3958403 50.4053922, 4.3960225 50.4054691)",,Puits du Marché,,,,,,
13998,259181077,,secondary,,False,223.153,"LINESTRING (4.3957436 50.4053513, 4.395766 50.4053106, 4.3962359 50.4046326, 4.3967319 50.4039069, 4.396803 50.4037769, 4.3968589 50.4036205, 4.3968747 50.403488)",N579,Rue de Beaumont,,,,,,
13999,259181085,,secondary,,False,33.044,"LINESTRING (4.3957436 50.4053513, 4.3957014 50.405428, 4.3955618 50.4056247)",N579,Rue de Beaumont,,,,,,
14000,347946241,,secondary,,False,21.819,"LINESTRING (4.3948097 50.408374, 4.3949426 50.408197)",N583,Rue des Bateliers,,,,,,
14001,365831168,,secondary,,False,22.189,"LINESTRING (4.3948097 50.408374, 4.3946935 50.4085593)",N583,Rue des Bateliers,,,,,,
14002,365831169,,path,,False,13.786,"LINESTRING (4.3948097 50.408374, 4.3948985 50.4083927, 4.3949943 50.4083723)",,,,,,,,
14003,88141626,,residential,,False,180.678,"LINESTRING (4.394368 50.3707594, 4.3944285 50.3707483, 4.394458 50.3707033, 4.3944923 50.3706305, 4.3945191 50.3705731, 4.3945688 50.3705156, 4.3946334 50.3704821, 4.3947874 50.3704306, 4.3949029 50.3704184, 4.3951585 50.3704173, 4.3952652 50.3704281, 4.395362 50.3704538, 4.3955769 50.3706331, 4.3960826 50.3711045)",,Rue Bois d'Airemont,50,,,,,
14004,220175054,,track,,False,120.566,"LINESTRING (4.4002631 50.3712273, 4.4001155 50.3712991, 4.3999758 50.3713821, 4.3998059 50.3714849, 4.3996283 50.3715703, 4.3994448 50.3716421, 4.3991459 50.3717294, 4.3989712 50.3717733, 4.398838 50.3717875)",,,,,,,,
14005,22386551,,primary,,False,29.085,"LINESTRING (4.398838 50.3717875, 4.3987878 50.3715279)",N53,Rue de Bomerée,50,,,,,
14006,22386551,,primary,,False,335.4829999999999,"LINESTRING (4.398838 50.3717875, 4.3988825 50.3719999, 4.3994392 50.3747801)",N53,Rue de Bomerée,50,,,,,
14007,220175054,,track,,False,120.566,"LINESTRING (4.398838 50.3717875, 4.3989712 50.3717733, 4.3991459 50.3717294, 4.3994448 50.3716421, 4.3996283 50.3715703, 4.3998059 50.3714849, 4.3999758 50.3713821, 4.4001155 50.3712991, 4.4002631 50.3712273)",,,,,,,,
14008,220363090,,service,,True,115.61,"LINESTRING (4.382631 50.407996, 4.3827651 50.4081096, 4.3831632 50.4081977, 4.3833886 50.4082282, 4.3835555 50.4082758, 4.3837057 50.4083339, 4.3838142 50.4083812, 4.3840771 50.408409)",,,,driveway,,,,
14009,667547872,2,trunk,,True,22.684,"LINESTRING (4.382631 50.407996, 4.3825037 50.4079691, 4.3823231 50.4079408)",N90,Rue de Mons,90,,,,,
14010,220363085,,service,,False,6.647,"LINESTRING (4.3854933 50.4086352, 4.3854176 50.4086705)",,,,,,,,
14011,"[1023261872, 1023261873, 220363085, 645698709]",,service,,False,163.833,"LINESTRING (4.3854933 50.4086352, 4.3856967 50.4085727, 4.3863122 50.408542, 4.3864565 50.4085372, 4.3870456 50.4085177, 4.3877789 50.4084933)",,,,,,,,
14012,"[259218614, 259218615]",,primary,,True,62.316,"LINESTRING (4.3854933 50.4086352, 4.3858773 50.408715, 4.3861909 50.408788, 4.3862182 50.4087943, 4.38631 50.4088358)",N90,Rue de Mons,,,,,,
14013,220363070,,primary,,True,18.059,"LINESTRING (4.3865423 50.4089407, 4.3863053 50.408881)",N90,Rue de Mons,,,,,,
14014,1023261875,,primary,,False,5.211,"LINESTRING (4.3865423 50.4089407, 4.3866107 50.4089579)",N90,Rue de Mons,50,,,,,
14015,"[60113402, 60113396, 142543671]",,residential,,False,233.052,"LINESTRING (4.4104476 50.3792178, 4.4102839 50.379516, 4.409829 50.3804258, 4.4095079 50.3811773, 4.4094935 50.3812225)",,Rue du Cimetière,50,,yes,,,
14016,60113396,,residential,,False,171.558,"LINESTRING (4.4104476 50.3792178, 4.4107349 50.3786944, 4.4109712 50.3778575, 4.4110351 50.3777257)",,Rue du Cimetière,,,,,,
14017,220778140,,track,,False,109.169,"LINESTRING (4.4104476 50.3792178, 4.4101255 50.3791403, 4.4099492 50.3791134, 4.4098115 50.3791041, 4.4095723 50.3791103, 4.4092462 50.3791034, 4.409257 50.3792281, 4.4092075 50.3792936)",,,,,,,,
14018,220778140,,track,,False,109.169,"LINESTRING (4.4092075 50.3792936, 4.409257 50.3792281, 4.4092462 50.3791034, 4.4095723 50.3791103, 4.4098115 50.3791041, 4.4099492 50.3791134, 4.4101255 50.3791403, 4.4104476 50.3792178)",,,,,,,,
14019,221336093,,track,,False,90.425,"LINESTRING (4.377016 50.4258829, 4.3780811 50.4263311)",,,,,,,,
14020,221336093,,track,,False,130.063,"LINESTRING (4.377016 50.4258829, 4.376217 50.4255466, 4.3755033 50.4252204)",,,,,,,,
14021,221336104,,track,,False,101.038,"LINESTRING (4.377016 50.4258829, 4.3772926 50.425728, 4.3773221 50.4255913, 4.3772738 50.4254085, 4.3773501 50.4252261, 4.3776037 50.4252154)",,,,,,,,
14022,221336093,,track,,False,42.825,"LINESTRING (4.3785855 50.4265434, 4.3780811 50.4263311)",,,,,,,,
14023,844426614,,secondary,,False,53.769,"LINESTRING (4.3785855 50.4265434, 4.3790926 50.4261836)",N583,Route de Trazegnies,,,,,,
14024,"[58069377, 58069382, 844426614]",,secondary,,False,586.182,"LINESTRING (4.3785855 50.4265434, 4.3760342 50.4283463, 4.3753977 50.4288086, 4.3730629 50.4304693)",N583,"['Route de Trazegnies', 'Rue de Trazegnies']",,,yes,,,
14025,221336093,,track,,False,606.447,"LINESTRING (4.3755033 50.4252204, 4.3752009 50.4251061, 4.3748368 50.4250546, 4.3743395 50.4248426, 4.3733755 50.4244412, 4.3724608 50.4239612, 4.3719057 50.4236399, 4.3713998 50.4232637, 4.3709146 50.4228763, 4.3704664 50.4224574, 4.3695735 50.4214619)",,,,,,,,
14026,221336093,,track,,False,130.063,"LINESTRING (4.3755033 50.4252204, 4.376217 50.4255466, 4.377016 50.4258829)",,,,,,,,
14027,221336095,,track,,False,811.91,"LINESTRING (4.3755033 50.4252204, 4.3750446 50.4251822, 4.3746721 50.4251912, 4.3737065 50.4252937, 4.3721722 50.4254988, 4.37155 50.4255466, 4.3713783 50.4255466, 4.3709221 50.4254659, 4.3704342 50.4254304, 4.3701995 50.425482, 4.3700265 50.4255808, 4.3694927 50.4259057, 4.3689732 50.4262055, 4.3687877 50.4263537, 4.3685325 50.4265771, 4.3683689 50.4268487, 4.3681541 50.4278444, 4.3681272 50.4287664, 4.3682385 50.4288593)",,,,,,,,
14028,221336104,,track,,False,101.038,"LINESTRING (4.3776037 50.4252154, 4.3773501 50.4252261, 4.3772738 50.4254085, 4.3773221 50.4255913, 4.3772926 50.425728, 4.377016 50.4258829)",,,,,,,,
14029,"[221336106, 103497758]",,"['track', 'unclassified']",,False,333.772,"LINESTRING (4.3776037 50.4252154, 4.3777727 50.4249915, 4.3776574 50.4249334, 4.3779149 50.4246088, 4.3779122 50.4245609, 4.3778397 50.424496, 4.3774347 50.4242858, 4.3773596 50.4241935, 4.3771263 50.4239731, 4.3769067 50.4238684, 4.377493 50.4235452, 4.3775928 50.4234393, 4.3775221 50.4233174, 4.3771853 50.4229518, 4.3771322 50.4228371)",,,,,,,,
14030,221336106,,track,,False,157.5,"LINESTRING (4.3776037 50.4252154, 4.3776064 50.4252598, 4.3778199 50.4253556, 4.3782501 50.4254956, 4.3783215 50.4255572, 4.3783869 50.4257263, 4.3785076 50.4258169, 4.3789609 50.4260527, 4.3790926 50.4261836)",,,,,,,,
14031,221336095,,track,,False,39.159,"LINESTRING (4.3696402 50.4286018, 4.3693924 50.4289166)",,,,,,,,
14032,221336095,,track,,False,39.159,"LINESTRING (4.3693924 50.4289166, 4.3696402 50.4286018)",,,,,,,,
14033,221336095,,track,,False,83.56899999999999,"LINESTRING (4.3693924 50.4289166, 4.3690771 50.428931, 4.3686532 50.4289504, 4.3682385 50.4288593)",,,,,,,,
14034,221336102,,track,,False,733.604,"LINESTRING (4.3693924 50.4289166, 4.3698859 50.4289508, 4.3729821 50.4286412, 4.3742644 50.428513, 4.3743643 50.4283487, 4.3744439 50.4283149, 4.3747869 50.428267, 4.3753976 50.4281734, 4.3757335 50.4281143, 4.3759059 50.4280551, 4.376715 50.4274735, 4.3780828 50.4264902, 4.3780811 50.4263311)",,,,,,,,
14035,844426614,,secondary,,False,53.769,"LINESTRING (4.3790926 50.4261836, 4.3785855 50.4265434)",N583,Route de Trazegnies,,,,,,
14036,844426614,,secondary,,False,266.381,"LINESTRING (4.3790926 50.4261836, 4.3816047 50.424401)",N583,Route de Trazegnies,,,,,,
14037,221336106,,track,,False,157.5,"LINESTRING (4.3790926 50.4261836, 4.3789609 50.4260527, 4.3785076 50.4258169, 4.3783869 50.4257263, 4.3783215 50.4255572, 4.3782501 50.4254956, 4.3778199 50.4253556, 4.3776064 50.4252598, 4.3776037 50.4252154)",,,,,,,,
14038,221336093,,track,,False,90.425,"LINESTRING (4.3780811 50.4263311, 4.377016 50.4258829)",,,,,,,,
14039,221336093,,track,,False,42.825,"LINESTRING (4.3780811 50.4263311, 4.3785855 50.4265434)",,,,,,,,
14040,221336102,,track,,False,733.604,"LINESTRING (4.3780811 50.4263311, 4.3780828 50.4264902, 4.376715 50.4274735, 4.3759059 50.4280551, 4.3757335 50.4281143, 4.3753976 50.4281734, 4.3747869 50.428267, 4.3744439 50.4283149, 4.3743643 50.4283487, 4.3742644 50.428513, 4.3729821 50.4286412, 4.3698859 50.4289508, 4.3693924 50.4289166)",,,,,,,,
14041,221336095,,track,,False,811.91,"LINESTRING (4.3682385 50.4288593, 4.3681272 50.4287664, 4.3681541 50.4278444, 4.3683689 50.4268487, 4.3685325 50.4265771, 4.3687877 50.4263537, 4.3689732 50.4262055, 4.3694927 50.4259057, 4.3700265 50.4255808, 4.3701995 50.425482, 4.3704342 50.4254304, 4.3709221 50.4254659, 4.3713783 50.4255466, 4.37155 50.4255466, 4.3721722 50.4254988, 4.3737065 50.4252937, 4.3746721 50.4251912, 4.3750446 50.4251822, 4.3755033 50.4252204)",,,,,,,,
14042,221336095,,track,,False,83.569,"LINESTRING (4.3682385 50.4288593, 4.3686532 50.4289504, 4.3690771 50.428931, 4.3693924 50.4289166)",,,,,,,,
14043,221336100,,track,,False,163.424,"LINESTRING (4.3682385 50.4288593, 4.3680336 50.4289097, 4.3676849 50.4289866, 4.3675132 50.4290532, 4.3672397 50.4291147, 4.3668937 50.4291352, 4.3664645 50.4291147, 4.366199 50.4291386, 4.3660347 50.4291875)",,,,,,,,
14044,221347179,,residential,,False,8.237,"LINESTRING (4.4690113 50.4233469, 4.4691252 50.4233618)",,Rue du Moulin,,,,,,
14045,845446845,,residential,,False,8.68,"LINESTRING (4.4690113 50.4233469, 4.468896 50.4233205)",,Rue Petite Aise,,,,,,
14046,66215833,,track,,False,268.224,"LINESTRING (4.4690113 50.4233469, 4.4689791 50.4234625, 4.4689494 50.4235584, 4.4686912 50.423892, 4.4682846 50.4243651, 4.4677305 50.4256014)",,Rue de la Limite,,,,,,
14047,133613063,,residential,,False,70.253,"LINESTRING (4.4707553 50.4237702, 4.4705749 50.42368, 4.4699213 50.42343)",,Rue des Aises,,,,,,
14048,133613063,,residential,,False,159.759,"LINESTRING (4.4707553 50.4237702, 4.4710131 50.4238991, 4.4714339 50.4241886, 4.4717064 50.4243562, 4.4719145 50.4244081, 4.4726077 50.4244929)",,Rue des Aises,,,,,,
14049,221347496,,service,,False,200.199,"LINESTRING (4.4707553 50.4237702, 4.4706013 50.4239065, 4.4704806 50.4241457, 4.4704565 50.4243217, 4.4701856 50.4247626, 4.4698154 50.4254546)",,,,driveway,,,,
14050,221347496,,service,,False,200.199,"LINESTRING (4.4698154 50.4254546, 4.4701856 50.4247626, 4.4704565 50.4243217, 4.4704806 50.4241457, 4.4706013 50.4239065, 4.4707553 50.4237702)",,,,driveway,,,,
14051,221348020,,residential,,False,46.782,"LINESTRING (4.4770856 50.4207339, 4.4766859 50.4204963, 4.4765837 50.4204646)",,Chaussee de Montigny,,,,,,
14052,62111358,,secondary,,False,30.866,"LINESTRING (4.4765837 50.4204646, 4.4764206 50.420722)",N572,Chaussee de Montigny,,,,,,
14053,62111358,,secondary,,False,3.113,"LINESTRING (4.4765837 50.4204646, 4.4766015 50.420439)",N572,Chaussee de Montigny,,,,,,
14054,221348020,,residential,,False,46.782,"LINESTRING (4.4765837 50.4204646, 4.4766859 50.4204963, 4.4770856 50.4207339)",,Chaussee de Montigny,,,,,,
14055,92163556,,residential,,True,12.034,"LINESTRING (4.4841602 50.422144, 4.4840268 50.422077)",,Rue Hanoteau,,,,,,
14056,221348175,,unclassified,,False,119.064,"LINESTRING (4.4841602 50.422144, 4.483492 50.4229803, 4.4834034 50.4231)",,Sentier Baltard,,,,,,
14057,221348175,,unclassified,,False,119.064,"LINESTRING (4.4834034 50.4231, 4.483492 50.4229803, 4.4841602 50.422144)",,Sentier Baltard,,,,,,
14058,221352519,,track,,False,113.173,"LINESTRING (4.4889625 50.4243421, 4.4879713 50.4251403)",,Sentier Milcamps,,,,,,
14059,221352530,,residential,,True,95.365,"LINESTRING (4.4889625 50.4243421, 4.4884354 50.4241868, 4.4877031 50.4240449)",,Rue du Coquelet,,,,,,
14060,221352519,,track,,False,113.173,"LINESTRING (4.4879713 50.4251403, 4.4889625 50.4243421)",,Sentier Milcamps,,,,,,
14061,826612779,,secondary,,False,92.699,"LINESTRING (4.4879713 50.4251403, 4.4873391 50.4248487, 4.4870361 50.4247233, 4.4868963 50.4246654)",N29,Chaussée de Fleurus,,,,,,
14062,826612779,,secondary,,False,115.49,"LINESTRING (4.4879713 50.4251403, 4.4888946 50.4255665, 4.4892224 50.4257147, 4.4892943 50.4257472)",N29,Chaussée de Fleurus,,,,,,
14063,221352518,,residential,,False,32.093,"LINESTRING (4.4906535 50.4248859, 4.4902217 50.4247986)",,Rue du Coquelet,,,,,,
14064,262097516,,residential,,True,35.767,"LINESTRING (4.4906535 50.4248859, 4.4907635 50.4249627, 4.4906481 50.4251676)",,Place Saint-Pierre,,,,,,
14065,"[823975138, 665891735]",,"['service', 'unclassified']",,False,347.532,"LINESTRING (4.4906535 50.4248859, 4.4910741 50.4243702, 4.4912654 50.4241935, 4.4914851 50.4240461, 4.4915547 50.4239235, 4.4917028 50.4236955, 4.491941 50.4233818, 4.4927349 50.4223199, 4.49288 50.4221153)",,Rue de la Station,,,,,,
14066,221568044,,residential,,False,87.11500000000001,"LINESTRING (4.4702731 50.4275488, 4.4709863 50.4279279, 4.4711651 50.4280821)",,Impasse Cocotte,,,,,,
14067,180769674,,secondary,,False,22.834,"LINESTRING (4.4711651 50.4280821, 4.4714374 50.4279722)",N569,Chaussée de Lodelinsart,50,,,,,
14068,180769674,,secondary,,False,4.978,"LINESTRING (4.4711651 50.4280821, 4.4711068 50.4281071)",N569,Chaussée de Lodelinsart,50,,,,,
14069,221568044,,residential,,False,87.11500000000001,"LINESTRING (4.4711651 50.4280821, 4.4709863 50.4279279, 4.4702731 50.4275488)",,Impasse Cocotte,,,,,,
14070,221612355,,residential,,False,49.759,"LINESTRING (4.4720256 50.4333143, 4.4713309 50.4332477)",,Rue du Réservoir,,,,,,
14071,255094257,,residential,,False,47.893,"LINESTRING (4.4720256 50.4333143, 4.4721892 50.4333434, 4.4726954 50.4333506)",,Rue du Réservoir,,,,,,
14072,255094257,,residential,,False,205.384,"LINESTRING (4.4720256 50.4333143, 4.4720827 50.4323494, 4.472106 50.4318528, 4.4719877 50.4314756)",,Rue du Réservoir,,,,,,
14073,62149286,,tertiary,,False,191.668,"LINESTRING (4.4726954 50.4333506, 4.472665 50.431627)",,Chaussée de Ransart,,,,,,
14074,62149286,,tertiary,,False,101.811,"LINESTRING (4.4726954 50.4333506, 4.4726941 50.4341928, 4.4727001 50.4342661)",,Chaussée de Ransart,,,,,,
14075,255094257,,residential,,False,47.893,"LINESTRING (4.4726954 50.4333506, 4.4721892 50.4333434, 4.4720256 50.4333143)",,Rue du Réservoir,,,,,,
14076,221612353,,residential,,True,103.401,"LINESTRING (4.4717215 50.4307922, 4.4716006 50.4307494, 4.4715188 50.4307174, 4.4714631 50.4306819, 4.471119 50.4303723, 4.4709849 50.4301296, 4.4709449 50.4300393)",,Rue du Réservoir,,,,,,
14077,221612357,,residential,,True,70.062,"LINESTRING (4.4717215 50.4307922, 4.4718145 50.4308373, 4.4720014 50.4309189, 4.4724494 50.4310718, 4.4725837 50.4310903)",,Rue de la Machine à Feu,50,,,,,
14078,70605515,,residential,,True,60.843,"LINESTRING (4.4709449 50.4300393, 4.4707918 50.430017, 4.4701534 50.4299726, 4.470094 50.4299765)",,Rue Trieu Albart,,,,,,
14079,221612355,,residential,,False,49.759,"LINESTRING (4.4713309 50.4332477, 4.4720256 50.4333143)",,Rue du Réservoir,,,,,,
14080,1019397043,,tertiary,,False,34.782,"LINESTRING (4.4725837 50.4310903, 4.4726267 50.4314019)",,Chaussée de Ransart,,,,,,
14081,1019397043,,tertiary,,False,102.954,"LINESTRING (4.4725837 50.4310903, 4.4725897 50.4306188, 4.4726026 50.4301645)",,Chaussée de Ransart,,,,,,
14082,70605515,,residential,,True,41.68,"LINESTRING (4.471519 50.4301215, 4.4709449 50.4300393)",,Rue Trieu Albart,,,,,,
14083,221612356,,residential,,False,65.564,"LINESTRING (4.471519 50.4301215, 4.4718337 50.429567)",,Rue de la Machine à Feu,50,,,,,
14084,221612357,,residential,,True,76.946,"LINESTRING (4.471519 50.4301215, 4.4714872 50.4302154, 4.4716908 50.4307325, 4.4717215 50.4307922)",,Rue de la Machine à Feu,50,,,,,
14085,70606223,,residential,,False,35.825,"LINESTRING (4.4719877 50.4314756, 4.4714921 50.4315399)",,Rue du Repos,,,,,,
14086,70606223,,residential,,False,45.997,"LINESTRING (4.4719877 50.4314756, 4.4726267 50.4314019)",,Rue du Repos,,,,,,
14087,221612353,,residential,,True,78.299,"LINESTRING (4.4719877 50.4314756, 4.471752 50.4308796, 4.4717215 50.4307922)",,Rue du Réservoir,,,,,,
14088,255094257,,residential,,False,205.384,"LINESTRING (4.4719877 50.4314756, 4.472106 50.4318528, 4.4720827 50.4323494, 4.4720256 50.4333143)",,Rue du Réservoir,,,,,,
14089,70606238,,unclassified,,False,62.692,"LINESTRING (4.4743201 50.4342166, 4.4744074 50.4339875, 4.4743661 50.4336605)",,Cité des Nutons,,,,,,
14090,221612798,,unclassified,,False,35.152,"LINESTRING (4.4736832 50.4334716, 4.4736897 50.4337877)",,Cité des Nutons,,,,,,
14091,221612798,,unclassified,,False,22.517,"LINESTRING (4.4736897 50.4337877, 4.4737556 50.4339858)",,Cité des Nutons,,,,,,
14092,221612798,,unclassified,,False,35.152,"LINESTRING (4.4736897 50.4337877, 4.4736832 50.4334716)",,Cité des Nutons,,,,,,
14093,221612799,,unclassified,,False,49.952,"LINESTRING (4.4736897 50.4337877, 4.4743661 50.4336605)",,Cité des Nutons,,,,,,
14094,221612798,,unclassified,,False,22.517,"LINESTRING (4.4737556 50.4339858, 4.4736897 50.4337877)",,Cité des Nutons,,,,,,
14095,221613053,,service,,False,65.367,"LINESTRING (4.4903827 50.4371369, 4.4905328 50.4371361, 4.4906669 50.4371498, 4.4908032 50.4372018, 4.4908741 50.4372455, 4.4909465 50.4372928, 4.4910111 50.4373236, 4.4910758 50.4373378, 4.4912022 50.4373429)",,,,,,,,
14096,254880448,,residential,,False,71.102,"LINESTRING (4.4913253 50.438332, 4.4914073 50.4389693)",,Rue du Rond Point,,,,,,
