,osmid,lanes,name,highway,maxspeed,oneway,length,ref,geometry,width,service,junction,access,bridge,tunnel
16820,947584686,,,track,,False,79.91899999999998,,"LINESTRING (4.7168923 50.8859196, 4.7170638 50.8859325, 4.7171776 50.8860018, 4.7173647 50.8863993, 4.7174107 50.8864901)",,,,,,
16821,98645227,,,track,,False,15.431,,"LINESTRING (4.7153104 50.8927908, 4.7154792 50.8927018)",,,,,,
16822,947584688,,,track,,False,55.254,,"LINESTRING (4.7153104 50.8927908, 4.7155038 50.8923091)",,,,,,
16823,"[98645227, 98645213]",,,track,,False,1504.991,,"LINESTRING (4.7153104 50.8927908, 4.7151398 50.8928808, 4.7148926 50.8930337, 4.714775 50.893132, 4.7146444 50.8933262, 4.7145549 50.8934297, 4.7142918 50.8936639, 4.7140828 50.8938722, 4.7139573 50.8940296, 4.7136748 50.8943809, 4.713431 50.8947813, 4.7133704 50.894924, 4.7133004 50.8952432, 4.7132794 50.8953535, 4.7132817 50.8954432, 4.7133595 50.8960343, 4.713375 50.8966612, 4.7135033 50.8973305, 4.7135313 50.897454, 4.7135779 50.8975658, 4.7136782 50.8977423, 4.7138368 50.8979497, 4.713972 50.8981291, 4.7142993 50.8984372, 4.7145877 50.898794, 4.7149259 50.89914, 4.7148395 50.8992955, 4.7153049 50.8997988, 4.7158587 50.9004193, 4.7169292 50.9016503, 4.7171431 50.9019206, 4.7173117 50.9022151, 4.7174633 50.9025195, 4.7180928 50.904048, 4.718189 50.9043219, 4.7184281 50.9049175, 4.7184943 50.9051516, 4.7185119 50.9052331)",,,,,,
16824,947584688,,,track,,False,36.072,,"LINESTRING (4.7156029 50.8920958, 4.7157629 50.8917875)",,,,,,
16825,947584688,,,track,,False,24.73,,"LINESTRING (4.7156029 50.8920958, 4.7155433 50.8922107, 4.7155038 50.8923091)",,,,,,
16826,947584689,,,track,,False,55.626,,"LINESTRING (4.7156029 50.8920958, 4.7158523 50.8919747, 4.7162962 50.8918623)",,,,,,
16827,947584685,,,track,,False,38.32,,"LINESTRING (4.7162962 50.8918623, 4.7159987 50.8918209, 4.7157629 50.8917875)",,,,,,
16828,947584685,,,track,,False,44.209,,"LINESTRING (4.7162962 50.8918623, 4.7166979 50.8919183, 4.7169167 50.891914)",,,,,,
16829,947584689,,,track,,False,55.626,,"LINESTRING (4.7162962 50.8918623, 4.7158523 50.8919747, 4.7156029 50.8920958)",,,,,,
16830,947584688,,,track,,False,55.254,,"LINESTRING (4.7155038 50.8923091, 4.7153104 50.8927908)",,,,,,
16831,947584690,,,track,,False,32.677,,"LINESTRING (4.7155038 50.8923091, 4.7157432 50.8925612)",,,,,,
16832,947584688,,,track,,False,24.73,,"LINESTRING (4.7155038 50.8923091, 4.7155433 50.8922107, 4.7156029 50.8920958)",,,,,,
16833,947584686,,,track,,False,79.919,,"LINESTRING (4.7174107 50.8864901, 4.7173647 50.8863993, 4.7171776 50.8860018, 4.7170638 50.8859325, 4.7168923 50.8859196)",,,,,,
16834,"[947584686, 947584687]",,,track,,False,296.448,,"LINESTRING (4.7174107 50.8864901, 4.7174948 50.8866558, 4.7175029 50.8869071, 4.7172833 50.8874662, 4.7171533 50.887815, 4.7167137 50.8890916)",,,,,,
16835,"[947584691, 947584692]",,,"['service', 'track']",,False,60.133,,"LINESTRING (4.7174107 50.8864901, 4.717606 50.8864621, 4.717468 50.8860569)",,,,destination,,
16836,104502503,,,service,,False,69.605,,"LINESTRING (4.7184384 50.887325, 4.7184028 50.8874325, 4.7182352 50.8879377)",,,,permit,,
16837,104502503,,,service,,False,107.949,,"LINESTRING (4.7184384 50.887325, 4.7184255 50.8869519, 4.7181051 50.8865729, 4.7178446 50.8865376)",,,,permit,,
16838,970343853,,,service,,False,60.642,,"LINESTRING (4.7184384 50.887325, 4.7180966 50.8872749, 4.7178272 50.8872353, 4.7175964 50.8872014)",,,,permit,,
16839,104502503,,,service,,False,109.315,,"LINESTRING (4.7169435 50.8890821, 4.7165909 50.8900397)",,,,permit,,
16840,970343858,,,service,,False,52.321,,"LINESTRING (4.7169435 50.8890821, 4.7176726 50.8891814)",,,,permit,,
16841,104502503,,,service,,False,108.961,,"LINESTRING (4.7169435 50.8890821, 4.7169405 50.8889558, 4.7172511 50.888125)",,,,permit,,
16842,947657650,,,cycleway,,False,24.563,,"LINESTRING (4.7107354 50.9055503, 4.7107119 50.905433, 4.7107272 50.9053655, 4.7107372 50.9053316)",,,,,,
16843,965183331,,,path,,False,222.24,,"LINESTRING (4.6643737 50.8777538, 4.664796 50.8777804, 4.6649972 50.8777838, 4.665134 50.877816, 4.6653217 50.877904, 4.6655631 50.8780394, 4.665657 50.8781138, 4.665885 50.8782442, 4.6660674 50.8783119, 4.6662337 50.8783525, 4.6663249 50.8783694, 4.666459 50.87841, 4.6665904 50.8785065, 4.6666521 50.8785234, 4.6668103 50.87852, 4.6671273 50.8784939)",,,,,,
16844,949439843,,Tiensevest,residential,30,True,3.426,,"LINESTRING (4.7142684 50.8821537, 4.714258 50.8821838)",6,,,,,
16845,958258525,,,path,,False,147.116,,"LINESTRING (4.7041668 50.9072926, 4.7044467 50.9073036, 4.7045288 50.9073528, 4.7062317 50.9073072)",,,,,,
16846,956394171,,,cycleway,,True,10.753,,"LINESTRING (4.6957927 50.8616473, 4.6957921 50.8615506)",,,,,,
16847,956394169,,,cycleway,,False,13.675,,"LINESTRING (4.6957927 50.8616473, 4.6958954 50.861646, 4.6959875 50.8616448)",,,,,,
16848,956394169,,,cycleway,,False,13.675,,"LINESTRING (4.6959875 50.8616448, 4.6958954 50.861646, 4.6957927 50.8616473)",,,,,,
16849,956394174,,,cycleway,,True,14.426,,"LINESTRING (4.6959875 50.8616448, 4.6959881 50.8616595, 4.6959794 50.8616866, 4.6959693 50.8617053, 4.695897 50.8617552)",,,,,,
16850,956394174,,,cycleway,,True,10.275,,"LINESTRING (4.6959832 50.8614242, 4.6959823 50.8615166)",,,,,,
16851,956394170,,,cycleway,,False,13.827,,"LINESTRING (4.6959832 50.8614242, 4.6958914 50.8614268, 4.6957864 50.8614297)",,,,,,
16852,956394170,,,cycleway,,False,13.827,,"LINESTRING (4.6957864 50.8614297, 4.6958914 50.8614268, 4.6959832 50.8614242)",,,,,,
16853,956394171,,,cycleway,,True,15.149,,"LINESTRING (4.6957864 50.8614297, 4.6957856 50.8614119, 4.6957842 50.8613764, 4.695889 50.8613264)",,,,,,
16854,956394171,,,cycleway,,True,15.112,,"LINESTRING (4.695897 50.8617552, 4.6957929 50.8616921, 4.6957927 50.8616473)",,,,,,
16855,"[956394173, 23119517]",2,Naamsesteenweg,primary,50,False,64.894,N251,"LINESTRING (4.695897 50.8617552, 4.6959009 50.8621621, 4.6959014 50.8622502, 4.6959018 50.8622869, 4.6959023 50.8623388)",,,,,,
16856,192659001,2,Hertogstraat,tertiary,50,False,6.486,,"LINESTRING (4.6959823 50.8615166, 4.6958933 50.8615323)",,,,,,
16857,956394174,,,cycleway,,True,14.26,,"LINESTRING (4.6959823 50.8615166, 4.6959875 50.8616448)",,,,,,
16858,192659001,2,Hertogstraat,tertiary,50,False,44.27500000000001,,"LINESTRING (4.6959823 50.8615166, 4.6960144 50.8615109, 4.6960618 50.8615025, 4.6961603 50.8614852, 4.6963031 50.8614537, 4.6964153 50.861418, 4.6965559 50.8613587)",,,,,,
16859,956394172,2,Naamsesteenweg,primary,50,False,22.375,N251,"LINESTRING (4.695889 50.8613264, 4.6958838 50.8611252)",,,,,,
16860,956394174,,,cycleway,,True,13.555,,"LINESTRING (4.695889 50.8613264, 4.695976 50.8613777, 4.6959834 50.8614213, 4.6959832 50.8614242)",,,,,,
16861,956394187,1,Sint-Lambertusstraat,residential,50,True,24.139,,"LINESTRING (4.695763 50.8626944, 4.6957465 50.8626832, 4.6956683 50.8626544, 4.6954393 50.8626489)",,,,yes,,
16862,"[956394193, 970347062]",,,cycleway,,False,11.601,,"LINESTRING (4.695763 50.8626944, 4.695802 50.8626747, 4.6958278 50.8626643, 4.6958483 50.862662, 4.6959122 50.862662)",,,,,,
16863,120086151,2,Naamsesteenweg,primary,50,False,8.398,N251,"LINESTRING (4.6959122 50.862662, 4.695909 50.8625865)",,,,,,
16864,120086151,2,Naamsesteenweg,primary,50,False,22.236,N251,"LINESTRING (4.6959122 50.862662, 4.6959145 50.8627028, 4.6959206 50.8628619)",,,,,,
16865,"[956394193, 970347062]",,,cycleway,,False,11.601,,"LINESTRING (4.6959122 50.862662, 4.6958483 50.862662, 4.6958278 50.8626643, 4.695802 50.8626747, 4.695763 50.8626944)",,,,,,
16866,"[956394193, 970347063]",,,cycleway,,False,6.583,,"LINESTRING (4.6959122 50.862662, 4.6959522 50.862662, 4.695977 50.8626595, 4.6960028 50.8626516)",,,,,,
16867,956394200,,,cycleway,,True,96.27600000000001,,"LINESTRING (4.6960028 50.8626516, 4.6960035 50.8626677, 4.6960129 50.8627219, 4.6960263 50.8627714, 4.6960283 50.8628569, 4.6960317 50.8629873, 4.6960437 50.8635163)",,,,,,
16868,"[956394193, 970347063]",,,cycleway,,False,6.583,,"LINESTRING (4.6960028 50.8626516, 4.695977 50.8626595, 4.6959522 50.862662, 4.6959122 50.862662)",,,,,,
16869,956394199,,,cycleway,,False,5.902,,"LINESTRING (4.6959998 50.8635164, 4.6959157 50.8635167)",,,,,,
16870,956394199,,,cycleway,,False,3.081,,"LINESTRING (4.6959998 50.8635164, 4.6960437 50.8635163)",,,,,,
16871,956394197,1,Naamsesteenweg,primary,50,True,23.696,N251,"LINESTRING (4.6959998 50.8635164, 4.6960012 50.8635413, 4.6959492 50.8637266)",,,,,,
16872,301552213,2,Naamsesteenweg,primary,50,False,9.742,N251,"LINESTRING (4.6959492 50.8637266, 4.6959474 50.8638142)",,,,,,
16873,958936246,1,Naamsesteenweg,primary,50,True,23.476,N251,"LINESTRING (4.6959492 50.8637266, 4.6959155 50.8635425, 4.6959157 50.8635167)",,,,,,
16874,3372478,1,Prins De Lignestraat,living_street,20,True,8.956,,"LINESTRING (4.695779 50.8634442, 4.6956654 50.8634809)",,,,,,
16875,956394199,,,cycleway,,False,12.531,,"LINESTRING (4.695779 50.8634442, 4.6959157 50.8635167)",,,,,,
16876,956394199,,,cycleway,,False,12.531,,"LINESTRING (4.6959157 50.8635167, 4.695779 50.8634442)",,,,,,
16877,956394199,,,cycleway,,False,5.902,,"LINESTRING (4.6959157 50.8635167, 4.6959998 50.8635164)",,,,,,
16878,"[956394198, 958936246]",1,Naamsesteenweg,primary,50,True,10.619,N251,"LINESTRING (4.6959157 50.8635167, 4.6959161 50.8634596, 4.6959393 50.8634241)",,,,,,
16879,301552213,2,Naamsesteenweg,primary,50,False,9.742,N251,"LINESTRING (4.6959474 50.8638142, 4.6959492 50.8637266)",,,,,,
16880,301552213,2,Naamsesteenweg,primary,50,False,112.736,N251,"LINESTRING (4.6959474 50.8638142, 4.6959673 50.8645966, 4.6959758 50.8648279)",,,,,,
16881,956394199,,,cycleway,,False,3.081,,"LINESTRING (4.6960437 50.8635163, 4.6959998 50.8635164)",,,,,,
16882,956394200,,,cycleway,,True,34.995,,"LINESTRING (4.6960437 50.8635163, 4.6960431 50.8635866, 4.6960431 50.8636077, 4.6960384 50.8636297, 4.6960323 50.8636484, 4.6960129 50.8637156, 4.6960082 50.8637728, 4.6959474 50.8638142)",,,,,,
16883,956394188,,,cycleway,,True,6.996,,"LINESTRING (4.6960006 50.8625887, 4.6960028 50.8626516)",,,,,,
16884,"[48247768, 956394190]",1,Groenstraat,"['path', 'living_street']",20,False,64.247,,"LINESTRING (4.6960006 50.8625887, 4.6960547 50.8625932, 4.6969077 50.8626663)",3,,,,,
16885,956394185,,,cycleway,,True,4.633,,"LINESTRING (4.6959969 50.8625471, 4.6960006 50.8625887)",,,,,,
16886,956394186,,,cycleway,,False,6.314,,"LINESTRING (4.6959969 50.8625471, 4.6959072 50.8625428)",2.5,,,,,
16887,790856202,,Ter Spicht,cycleway,,False,202.638,,"LINESTRING (4.6959969 50.8625471, 4.6960055 50.8625475, 4.6970548 50.8626377, 4.6971038 50.8626491, 4.6971474 50.8626749, 4.6972018 50.8627126, 4.6972617 50.8627401, 4.6973322 50.8627638, 4.6974042 50.8627755, 4.6987896 50.8628963)",2.5,,,,,
16888,96369014,,,service,,False,5.7,,"LINESTRING (4.6959873 50.8625162, 4.6959062 50.8625134)",,,,,,
16889,956394189,,,cycleway,,True,3.501,,"LINESTRING (4.6959873 50.8625162, 4.6959969 50.8625471)",,,,,,
16890,"[96369010, 96369014]",,,service,,False,103.268,,"LINESTRING (4.6959873 50.8625162, 4.6960179 50.8625172, 4.69612 50.8625208, 4.6970583 50.8626003, 4.6973447 50.8626782, 4.6974239 50.8626848)",,parking_aisle,,,,
16891,23119517,2,Naamsesteenweg,primary,50,False,4.494,N251,"LINESTRING (4.6959043 50.862473, 4.6959062 50.8625134)",,,,,,
16892,23119517,2,Naamsesteenweg,primary,50,False,14.924,N251,"LINESTRING (4.6959043 50.862473, 4.6959032 50.8624341, 4.6959024 50.8624027, 4.6959029 50.8623728, 4.6959023 50.8623388)",,,,,,
16893,956394189,,,cycleway,,True,7.702,,"LINESTRING (4.6959043 50.862473, 4.6959747 50.8625022, 4.6959873 50.8625162)",,,,,,
16894,86203358,,,service,,False,15.967,,"LINESTRING (4.7269427 50.8711574, 4.7271158 50.8712506)",,parking_aisle,,,,
16895,86203358,,,service,,False,8.947,,"LINESTRING (4.7269427 50.8711574, 4.7268437 50.8711067)",,parking_aisle,,,,
16896,86203346,,,service,,False,33.225,,"LINESTRING (4.7269427 50.8711574, 4.726738 50.8710536, 4.7265948 50.8709559)",,,,,,
16897,86203358,,,service,,False,8.947,,"LINESTRING (4.7268437 50.8711067, 4.7269427 50.8711574)",,parking_aisle,,,,
16898,86203339,,,service,,False,16.762,,"LINESTRING (4.7274675 50.8716432, 4.7276305 50.871533)",,parking_aisle,,,,
16899,956529610,,,service,,False,48.4,,"LINESTRING (4.7274675 50.8716432, 4.7269612 50.8713476)",,parking_aisle,,,,
16900,"[956529610, 86203339]",,,service,,False,124.552,,"LINESTRING (4.7274675 50.8716432, 4.7273099 50.8717497, 4.7269275 50.8715287, 4.7268114 50.8714629, 4.7265698 50.8713128, 4.7267257 50.8712173, 4.7269612 50.8713476)",,parking_aisle,,,,
16901,956529610,,,service,,False,48.4,,"LINESTRING (4.7269612 50.8713476, 4.7274675 50.8716432)",,parking_aisle,,,,
16902,"[956529610, 86203339]",,,service,,False,124.552,,"LINESTRING (4.7269612 50.8713476, 4.7267257 50.8712173, 4.7265698 50.8713128, 4.7268114 50.8714629, 4.7269275 50.8715287, 4.7273099 50.8717497, 4.7274675 50.8716432)",,parking_aisle,,,,
16903,956529612,,,service,,False,15.298,,"LINESTRING (4.7269612 50.8713476, 4.7271158 50.8712506)",,parking_aisle,,,,
16904,23120697,,Idalaan,residential,50,False,22.327,,"LINESTRING (4.6606856 50.8603944, 4.6605458 50.8604834, 4.6604848 50.8605483)",,,,,,
16905,23120697,,Idalaan,residential,50,False,119.001,,"LINESTRING (4.6606856 50.8603944, 4.6607107 50.8603784, 4.660782 50.8603001, 4.6608163 50.8602234, 4.6610779 50.8593614)",,,,,,
16906,957095025,,Idalaan,residential,50,False,21.614,,"LINESTRING (4.6606856 50.8603944, 4.6608339 50.8604097, 4.6609895 50.8604258)",,,,,,
16907,957095025,,Idalaan,residential,50,False,21.614,,"LINESTRING (4.6609895 50.8604258, 4.6608339 50.8604097, 4.6606856 50.8603944)",,,,,,
16908,"[3731769, 957098655]",1,Gaston Feremanslaan,"['residential', 'service']",30,False,252.089,,"LINESTRING (4.6728321 50.870652, 4.6726976 50.870789, 4.6726079 50.8708411, 4.6724864 50.8708709, 4.6723614 50.8709319, 4.6722599 50.8709103, 4.6721125 50.8708135, 4.6720158 50.87075, 4.6721333 50.8704488, 4.67295 50.8693592, 4.6729783 50.8693217)",,,,,,
16909,957119865,,,path,,False,22.862,,"LINESTRING (4.6922294 50.8814872, 4.6925542 50.8814705)",,,,,,
16910,957119865,,,path,,False,20.35,,"LINESTRING (4.6922294 50.8814872, 4.6919403 50.8815021)",,,,,,
16911,957120202,,,path,,False,34.174,,"LINESTRING (4.6922294 50.8814872, 4.6922681 50.8817839, 4.6922694 50.8817935)",,,,,,
16912,89557186,1,Vriesenhof,living_street,20,False,1.927,,"LINESTRING (4.6925867 50.881798, 4.6925884 50.8818153)",,,,,,
16913,957120203,,,path,,False,22.266,,"LINESTRING (4.6925867 50.881798, 4.6922694 50.8817935)",,,,,,
16914,89557186,1,Vriesenhof,living_street,20,False,36.488,,"LINESTRING (4.6925867 50.881798, 4.6925846 50.8817767, 4.6925542 50.8814705)",,,,,,
16915,957120203,,,path,,False,22.266,,"LINESTRING (4.6922694 50.8817935, 4.6925867 50.881798)",,,,,,
16916,957120202,,,path,,False,34.174,,"LINESTRING (4.6922694 50.8817935, 4.6922681 50.8817839, 4.6922294 50.8814872)",,,,,,
16917,"[957120202, 289779211]",,,"['cycleway', 'path']",,False,39.36799999999999,,"LINESTRING (4.6922694 50.8817935, 4.6922745 50.8818334, 4.6923082 50.8821203, 4.6923087 50.8821255, 4.6923104 50.8821466)",,,,,,
16918,10358961,,,track,,False,9.177,,"LINESTRING (4.7135269 50.8667069, 4.713562 50.8667864)",,,,,,
16919,10358961,,,track,,False,46.018,,"LINESTRING (4.7135269 50.8667069, 4.7132988 50.8663189)",,,,,,
16920,10358951,,,service,,False,175.639,,"LINESTRING (4.7135269 50.8667069, 4.7118578 50.8670481, 4.7116154 50.8666013)",,,,,,
16921,"[957119267, 957119268, 957119269]",,Groefgang,path,,False,32.556,,"LINESTRING (4.6844017 50.8775555, 4.6845055 50.8774567, 4.6845645 50.8773998, 4.6846065 50.8773413, 4.6846313 50.8773023)",,,,,,building_passage
16922,"[578662088, 123929657, 578662087]",,Tervuursestraat,tertiary,30,False,47.25,,"LINESTRING (4.6846313 50.8773023, 4.6844828 50.8772566, 4.6842865 50.8771963, 4.6840578 50.877126, 4.6840258 50.8771163)",,,,,,
16923,123929657,,Tervuursestraat,tertiary,30,False,282.221,,"LINESTRING (4.6846313 50.8773023, 4.6872132 50.8780959, 4.6876598 50.8782677, 4.6881181 50.8785381)",,,,,,
16924,"[957119267, 957119268, 957119269]",,Groefgang,path,,False,32.556,,"LINESTRING (4.6846313 50.8773023, 4.6846065 50.8773413, 4.6845645 50.8773998, 4.6845055 50.8774567, 4.6844017 50.8775555)",,,,,,building_passage
16925,957119866,,,path,,False,28.933,,"LINESTRING (4.6919607 50.8817611, 4.6919692 50.8817311, 4.6919403 50.8815021)",,,,,,
16926,957119865,,,path,,False,23.158,,"LINESTRING (4.6916113 50.881519, 4.6919403 50.8815021)",,,,,,
16927,957119865,,,path,,False,20.35,,"LINESTRING (4.6919403 50.8815021, 4.6922294 50.8814872)",,,,,,
16928,957119865,,,path,,False,23.158,,"LINESTRING (4.6919403 50.8815021, 4.6916113 50.881519)",,,,,,
16929,957119866,,,path,,False,28.933,,"LINESTRING (4.6919403 50.8815021, 4.6919692 50.8817311, 4.6919607 50.8817611)",,,,,,
16930,957123429,,Oudebaan,residential,,False,37.899,,"LINESTRING (4.7368288 50.8663696, 4.7368054 50.8661044, 4.7367503 50.8660377)",,,,,,
16931,385918862,1,Oudebaan,residential,30,False,54.171,,"LINESTRING (4.7367503 50.8660377, 4.7364803 50.866109, 4.73604 50.8662284)",,,,,,
16932,385918862,1,Oudebaan,residential,30,False,51.776,,"LINESTRING (4.7367503 50.8660377, 4.7371528 50.8659315, 4.7374027 50.8658537, 4.7374232 50.8658473)",,,,,,
16933,957123429,,Oudebaan,residential,,False,37.899,,"LINESTRING (4.7367503 50.8660377, 4.7368054 50.8661044, 4.7368288 50.8663696)",,,,,,
16934,957120712,,,path,,False,16.94,,"LINESTRING (4.692714 50.8813876, 4.692623 50.8813928, 4.6925654 50.8814247, 4.6925542 50.8814705)",,,,,,
16935,957121213,,Hofgang,service,,False,19.841,,"LINESTRING (4.7101995 50.874629, 4.7100191 50.8744916)",,,,,,
16936,3343958,1,Windmolenveldstraat,residential,30,True,24.516,,"LINESTRING (4.7100191 50.8744916, 4.7097354 50.8746203)",,,,,,
16937,957121213,,Hofgang,service,,False,19.841,,"LINESTRING (4.7100191 50.8744916, 4.7101995 50.874629)",,,,,,
16938,957132337,,Hoogland,service,,False,30.521,,"LINESTRING (4.7360729 50.8618285, 4.7364082 50.8619368, 4.736447 50.8619642)",,,,,,
16939,"[173336681, 19429660]",,Hoogland,"['residential', 'path']",,False,162.478,,"LINESTRING (4.736447 50.8619642, 4.7364169 50.8619888, 4.7363577 50.8620413, 4.736273 50.8621504, 4.7359658 50.8625348, 4.7358459 50.8627478, 4.7357521 50.8629544, 4.7357811 50.8630858, 4.7361268 50.8631858)",,,,,,
16940,19429660,,Hoogland,residential,,False,96.036,,"LINESTRING (4.736447 50.8619642, 4.7364893 50.8619483, 4.7365645 50.8619396, 4.7366876 50.8619497, 4.7372769 50.8621332, 4.7373756 50.8621639, 4.7375234 50.8622194, 4.737618 50.8623156)",,,,,,
16941,957132337,,Hoogland,service,,False,30.521,,"LINESTRING (4.736447 50.8619642, 4.7364082 50.8619368, 4.7360729 50.8618285)",,,,,,
16942,173336681,,,path,,False,49.929,,"LINESTRING (4.7361268 50.8631858, 4.7361689 50.8632921, 4.7362299 50.8633361, 4.736344 50.8635653, 4.7363578 50.8636051)",,,,,,
16943,"[173336681, 19429660]",,Hoogland,"['residential', 'path']",,False,162.478,,"LINESTRING (4.7361268 50.8631858, 4.7357811 50.8630858, 4.7357521 50.8629544, 4.7358459 50.8627478, 4.7359658 50.8625348, 4.736273 50.8621504, 4.7363577 50.8620413, 4.7364169 50.8619888, 4.736447 50.8619642)",,,,,,
16944,"[19429659, 957132339]",,Hoogland,"['residential', 'path']",,False,155.232,,"LINESTRING (4.7361268 50.8631858, 4.7362154 50.8631491, 4.7364608 50.8628915, 4.7366584 50.8628814, 4.7367436 50.862863, 4.7368275 50.862698, 4.7369219 50.8625653, 4.737048 50.8624632, 4.7371737 50.8623981, 4.7373476 50.8623494, 4.7374802 50.8623205, 4.737618 50.8623156)",,,,,,
16945,19429655,,Hoogland,residential,,False,3.928,,"LINESTRING (4.7363578 50.8636051, 4.7363054 50.8636175)",,,,,,
16946,19429655,,Hoogland,residential,,False,48.248,,"LINESTRING (4.7363578 50.8636051, 4.7364827 50.8635778, 4.7370134 50.8634747)",,,,,,
16947,173336681,,,path,,False,60.296,,"LINESTRING (4.7363578 50.8636051, 4.7363753 50.8636555, 4.7366032 50.8641246)",,,,,,
16948,173336681,,,path,,False,49.92899999999999,,"LINESTRING (4.7363578 50.8636051, 4.736344 50.8635653, 4.7362299 50.8633361, 4.7361689 50.8632921, 4.7361268 50.8631858)",,,,,,
16949,19429655,,Hoogland,residential,,False,3.928,,"LINESTRING (4.7363054 50.8636175, 4.7363578 50.8636051)",,,,,,
16950,10575967,,Romeinse straat,unclassified,50,False,33.019,,"LINESTRING (4.7379323 50.8462425, 4.7374798 50.8463234)",,,,,,
16951,10575967,,Romeinse straat,unclassified,50,False,97.804,,"LINESTRING (4.7379323 50.8462425, 4.7380183 50.8462271, 4.7384536 50.8461494, 4.7387384 50.8461028, 4.738891 50.8460842, 4.7390622 50.8460954, 4.7392186 50.8461177, 4.7392783 50.8461398)",,,,,,
16952,957420222,,,service,,False,67.095,,"LINESTRING (4.7379323 50.8462425, 4.7380699 50.8465474, 4.7385061 50.846469)",,parking_aisle,,,,
16953,957420222,,,service,,False,67.095,,"LINESTRING (4.7385061 50.846469, 4.7380699 50.8465474, 4.7379323 50.8462425)",,parking_aisle,,,,
16954,23295823,,,service,,False,416.3749999999999,,"LINESTRING (4.7299304 50.844468, 4.728993 50.8444234, 4.728735 50.8444408, 4.728554 50.8445013, 4.7284522 50.8445834, 4.7283897 50.8447139, 4.7283649 50.8448668, 4.7282145 50.8450896, 4.7281101 50.8452009, 4.7277314 50.8455355, 4.7263603 50.8461698, 4.7259083 50.8464285, 4.725833 50.8464476, 4.7257617 50.8464409, 4.7255877 50.8463802)",,,,,,
16955,23295823,,,service,,False,991.7909999999999,,"LINESTRING (4.7299304 50.844468, 4.7303787 50.8444893, 4.7311473 50.8444055, 4.7318172 50.8443163, 4.7323417 50.8442445, 4.7343221 50.8440594, 4.7352182 50.8439718, 4.7396096 50.8433524, 4.7412905 50.8431301, 4.7414482 50.8431544, 4.7415286 50.8432543, 4.7415057 50.8433338, 4.7406167 50.8442434, 4.7404397 50.8444617)",,,,,,
16956,957423323,,,service,,False,46.319,,"LINESTRING (4.7299304 50.844468, 4.7299837 50.8447975, 4.7299975 50.8448824)",,,,,,
16957,957423323,,,service,,False,46.319,,"LINESTRING (4.7299975 50.8448824, 4.7299837 50.8447975, 4.7299304 50.844468)",,,,,,
16958,18582094,,Kortrijkstraat - Kortrijksestraat,residential,50,False,22.06,,"LINESTRING (4.7505823 50.8949397, 4.7508546 50.895039)",,,,,,
16959,18582094,,Kortrijkstraat - Kortrijksestraat,residential,50,False,106.633,,"LINESTRING (4.7505823 50.8949397, 4.7505083 50.8949127, 4.7494911 50.8945596, 4.7493886 50.8944733, 4.7493568 50.8944116)",,,,,,
16960,957759075,,,service,,False,46.699,,"LINESTRING (4.7505823 50.8949397, 4.7505433 50.8950266, 4.7505526 50.895084, 4.7505946 50.8951253, 4.7506857 50.8951518, 4.7507371 50.8951974, 4.7507487 50.8952534, 4.7507441 50.8953005)",,driveway,,,,
16961,957759075,,,service,,False,46.699,,"LINESTRING (4.7507441 50.8953005, 4.7507487 50.8952534, 4.7507371 50.8951974, 4.7506857 50.8951518, 4.7505946 50.8951253, 4.7505526 50.895084, 4.7505433 50.8950266, 4.7505823 50.8949397)",,driveway,,,,
16962,957851879,,,service,,False,34.9,,"LINESTRING (4.7519494 50.8959182, 4.7519373 50.8958345, 4.7518408 50.8956966, 4.7518614 50.8956186)",,driveway,,,,
16963,"[18582225, 27626085, 17976693]",,Kortrijkstraat - Kortrijksestraat,"['residential', 'track', 'unclassified']",,False,264.084,,"LINESTRING (4.7518614 50.8956186, 4.7520561 50.8957278, 4.7521267 50.8957839, 4.7523424 50.8959523, 4.7531616 50.8967028, 4.7535008 50.8969536, 4.7540044 50.8973319, 4.7541624 50.897491)",,,,,,
16964,18582225,,Kortrijkstraat - Kortrijksestraat,residential,,False,45.34699999999999,,"LINESTRING (4.7518614 50.8956186, 4.751833 50.8956027, 4.7513885 50.8953405)",,,,,,
16965,957851879,,,service,,False,34.9,,"LINESTRING (4.7518614 50.8956186, 4.7518408 50.8956966, 4.7519373 50.8958345, 4.7519494 50.8959182)",,driveway,,,,
16966,957873161,,,service,,False,10.44,,"LINESTRING (4.7541772 50.897935, 4.7543032 50.897985)",,driveway,,,,
16967,957873161,,,service,,False,10.44,,"LINESTRING (4.7543032 50.897985, 4.7541772 50.897935)",,driveway,,,,
16968,957873162,,,service,,False,8.697,,"LINESTRING (4.7543032 50.897985, 4.7543012 50.8980632)",,driveway,,,,
16969,957873163,,,service,,False,8.293,,"LINESTRING (4.7543032 50.897985, 4.7541955 50.8980158)",,driveway,,,,
16970,957873163,,,service,,False,59.07000000000001,,"LINESTRING (4.7543032 50.897985, 4.7543663 50.8979504, 4.7542545 50.8977658, 4.7542138 50.8976491, 4.7541624 50.897491)",,driveway,,,,
16971,957873162,,,service,,False,8.697,,"LINESTRING (4.7543012 50.8980632, 4.7543032 50.897985)",,driveway,,,,
16972,957873163,,,service,,False,8.293,,"LINESTRING (4.7541955 50.8980158, 4.7543032 50.897985)",,driveway,,,,
